State:Action,QValue
25,54:up,444.77707
25,55:down,427.9603
25,55:left,407.1171
25,55:right,469.2017
25,55:up,418.36453
25,56:down,441.868
25,56:left,398.1336
25,56:right,419.76184
25,56:up,395.91748
25,57:down,406.44235
25,57:left,376.0385
25,57:right,422.6987
25,57:up,378.29892
25,58:down,390.06738
25,58:left,360.35855
25,58:right,399.46707
25,58:up,362.49503
25,59:down,368.70914
25,59:left,344.70184
25,59:right,378.00415
25,59:up,345.17673
25,6:down,66.63484
25,6:left,65.6069
25,6:right,71.1202
25,6:up,69.208725
25,60:down,359.3327
25,60:left,329.33124
25,60:right,348.15466
25,60:up,325.9827
25,61:down,339.0075
25,61:left,311.05145
25,61:right,333.18903
25,61:up,313.67062
25,62:down,318.9258
25,62:left,296.82864
25,62:right,312.81763
25,62:up,295.54092
25,63:down,300.99628
25,63:left,278.58344
25,63:right,308.3786
25,63:up,281.64383
25,64:down,293.94025
25,64:left,265.62982
25,64:right,284.47083
25,64:up,265.81677
25,65:down,282.39236
25,65:left,251.92104
25,65:right,270.1552
25,65:up,251.85353
25,66:down,253.8448
25,66:left,239.05365
25,66:right,266.02814
25,66:up,239.49863
25,67:down,247.96198
25,67:left,226.98338
25,67:right,242.50754
25,67:up,231.2261
25,68:down,236.16768
25,68:left,218.31335
25,68:right,241.04962
25,68:up,218.16083
25,69:down,222.66905
25,69:left,210.46313
25,69:right,227.31313
25,69:up,206.81775
25,7:down,68.39426
25,7:left,68.842445
25,7:right,72.516624
25,7:up,73.55662
25,70:down,215.2774
25,70:left,195.46907
25,70:right,211.42123
25,70:up,195.28943
25,71:down,198.5367
25,71:left,187.58615
25,71:right,206.67967
25,71:up,185.30807
25,72:down,197.21262
25,72:left,176.45639
25,72:right,190.38304
25,72:up,175.86118
25,73:down,187.86455
25,73:left,168.85173
25,73:right,181.2577
25,73:up,168.58287
25,74:down,170.2357
25,74:left,157.93364
25,74:right,177.33635
25,74:up,159.57057
25,75:down,166.93439
25,75:left,155.32584
25,75:right,163.72752
25,75:up,150.40451
25,76:down,158.34033
25,76:left,146.37903
25,76:right,160.65903
25,76:up,149.66275
25,77:down,155.12584
25,77:left,139.16515
25,77:right,151.61397
25,77:up,139.2145
25,78:down,147.09012
25,78:left,130.72615
25,78:right,142.21922
25,78:up,134.35413
25,79:down,136.9882
25,79:left,126.64208
25,79:right,139.25377
25,79:up,125.814514
25,8:down,70.6315
25,8:left,72.244194
25,8:right,76.059654
25,8:up,77.79106
25,80:down,130.18358
25,80:left,121.17622
25,80:right,132.2033
25,80:up,122.63578
25,81:down,127.55666
25,81:left,115.41771
25,81:right,119.361435
25,81:up,115.261566
25,82:down,121.806206
25,82:left,110.992775
25,82:right,116.83633
25,82:up,110.771996
25,83:down,110.20505
25,83:left,103.87944
25,83:right,116.263214
25,83:up,105.40603
25,84:down,109.87856
25,84:left,98.739914
25,84:right,104.27051
25,84:up,99.33787
25,85:down,102.34091
25,85:left,96.35593
25,85:right,107.332
25,85:up,95.68374
25,86:down,101.39399
25,86:left,91.68872
25,86:right,96.71394
25,86:up,91.71278
25,87:down,94.61287
25,87:left,88.01117
25,87:right,97.39742
25,87:up,87.597855
25,88:down,93.45239
25,88:left,83.43879
25,88:right,89.560905
25,88:up,83.78594
25,89:down,87.884674
25,89:left,81.19473
25,89:right,86.1628
25,89:up,80.71384
25,9:down,74.25058
25,9:left,75.13612
25,9:right,80.518394
25,9:up,78.65264
25,90:down,83.984215
25,90:left,77.580444
25,90:right,81.87791
25,90:up,78.81516
25,91:down,80.70247
25,91:left,75.29594
25,91:right,82.98333
25,91:up,75.24299
25,92:down,76.0225
25,92:left,71.88945
25,92:right,78.066666
25,92:up,71.60183
25,93:down,72.24123
25,93:left,68.8893
25,93:right,75.50976
25,93:up,68.573555
25,94:down,70.17593
25,94:left,67.39812
25,94:right,71.54744
25,94:up,65.459816
25,95:down,69.34128
25,95:left,64.43108
25,95:right,66.928795
25,95:up,63.967155
25,96:down,66.717155
25,96:left,62.712814
25,96:right,64.33958
25,96:up,61.967422
25,97:down,63.829304
25,97:left,58.867466
25,97:right,62.427
25,97:up,60.602894
25,98:down,62.476997
25,98:left,43.486725
25,98:right,58.08892
25,98:up,37.937653
25,99:down,57.72555
25,99:left,49.385548
25,99:right,60.50541
25,99:up,14.543199
26,-0:up,37.81104
26,-1:up,48.710876
26,0:down,27.40662
26,0:left,48.739586
26,0:right,58.16567
26,0:up,61.222168
26,1:down,56.888092
26,1:left,50.563812
26,1:right,58.355698
26,1:up,62.195328
26,10:down,80.544365
26,10:left,80.130684
26,10:right,85.45039
26,10:up,87.93538
26,100:down,18.39972
26,100:left,8.6147175
26,100:right,36.92681
26,100:up,-0.050262686
26,101:down,-0.009737331
26,101:right,0.27773714
26,11:down,83.650696
26,11:left,84.48941
26,11:right,88.266396
26,11:up,91.678276
26,12:down,87.612366
26,12:left,87.62084
26,12:right,91.97607
26,12:up,94.921005
26,13:down,91.841446
26,13:left,91.80998
26,13:right,97.90701
26,13:up,100.59466
26,14:down,94.98745
26,14:left,94.73079
26,14:right,101.97817
26,14:up,104.258385
26,15:down,100.55946
26,15:left,99.77988
26,15:right,105.66799
26,15:up,109.905846
26,16:down,103.43298
26,16:left,103.77633
26,16:right,115.46156
26,16:up,112.842186
26,17:down,110.59838
26,17:left,109.48945
26,17:right,116.255295
26,17:up,120.19024
26,18:down,115.083694
26,18:left,115.38366
26,18:right,125.410614
26,18:up,123.2263
26,19:down,119.976074
26,19:left,119.03613
26,19:right,126.49741
26,19:up,130.06282
26,2:down,59.997925
26,2:left,59.17232
26,2:right,63.849377
26,2:up,64.98286
26,20:down,128.01027
26,20:left,126.183586
26,20:right,138.77084
26,20:up,135.65059
26,21:down,132.20728
26,21:left,131.47656
26,21:right,139.86502
26,21:up,144.59445
26,22:down,138.27722
26,22:left,139.8816
26,22:right,149.45288
26,22:up,152.57036
26,23:down,146.45042
26,23:left,149.29141
26,23:right,158.67796
26,23:up,156.50027
26,24:down,155.56859
26,24:left,156.62976
26,24:right,163.09529
26,24:up,167.64586
26,25:down,162.1987
26,25:left,159.77846
26,25:right,171.90097
26,25:up,178.44342
26,26:down,168.89655
26,26:left,169.30472
26,26:right,178.50656
26,26:up,189.72212
26,27:down,178.20193
26,27:left,178.45802
26,27:right,189.34439
26,27:up,197.97624
26,28:down,186.89978
26,28:left,188.26074
26,28:right,208.79321
26,28:up,201.5115
26,29:down,198.06229
26,29:left,197.72273
26,29:right,213.27283
26,29:up,217.22896
26,3:down,60.678337
26,3:left,61.668644
26,3:right,66.35392
26,3:up,67.78898
26,30:down,208.08775
26,30:left,209.05464
26,30:right,218.97327
26,30:up,227.65111
26,31:down,218.04652
26,31:left,220.50145
26,31:right,242.32834
26,31:up,236.50568
26,32:down,231.504
26,32:left,229.54872
26,32:right,241.15291
26,32:up,255.43
26,33:down,242.8956
26,33:left,237.87683
26,33:right,260.5044
26,33:up,263.7587
26,34:down,252.31076
26,34:left,251.53302
26,34:right,274.17603
26,34:up,279.54376
26,35:down,264.78217
26,35:left,265.7741
26,35:right,285.8055
26,35:up,294.75815
26,36:down,281.38232
26,36:left,278.15692
26,36:right,311.3554
26,36:up,297.25107
26,37:down,293.66583
26,37:left,292.56104
26,37:right,326.74902
26,37:up,318.22595
26,38:down,311.01636
26,38:left,314.0293
26,38:right,334.11288
26,38:up,340.00995
26,39:down,323.17957
26,39:left,324.14856
26,39:right,342.17673
26,39:up,354.8904
26,4:down,63.69527
26,4:left,63.07125
26,4:right,68.62792
26,4:up,69.54253
26,40:down,347.855
26,40:left,337.97205
26,40:right,373.13834
26,40:up,367.89258
26,41:down,355.77747
26,41:left,366.5316
26,41:right,393.82782
26,41:up,386.18277
26,42:down,377.90588
26,42:left,380.79697
26,42:right,403.8414
26,42:up,420.2046
26,43:down,396.8057
26,43:left,398.83466
26,43:right,428.4147
26,43:up,434.46893
26,44:down,417.03583
26,44:left,418.87357
26,44:right,460.76193
26,44:up,437.07822
26,45:down,440.0974
26,45:left,439.6333
26,45:right,455.76443
26,45:up,468.01392
26,46:down,459.1506
26,46:left,455.2414
26,46:right,516.71313
26,46:up,480.58667
26,47:down,483.93683
26,47:left,493.3948
26,47:right,506.5736
26,47:up,525.4651
26,48:down,497.95343
26,48:left,505.26822
26,48:right,564.75903
26,48:up,529.3849
26,49:down,534.2881
26,49:left,528.247
26,49:right,579.70746
26,49:up,572.3143
26,5:down,65.62042
26,5:left,66.07534
26,5:right,71.73397
26,5:up,69.66274
26,50:down,552.3527
26,50:left,554.72363
26,50:right,624.5038
26,50:up,553.95825
26,51:down,572.3587
26,51:left,526.287
26,51:right,579.5952
26,51:up,528.6941
26,52:down,531.20013
26,52:left,502.90515
26,52:right,552.3805
26,52:up,502.40704
26,53:down,512.6507
26,53:left,491.41388
26,53:right,517.51575
26,53:up,489.74014
26,54:down,498.14282
26,54:left,470.82648
26,54:right,493.90204
26,54:up,464.20856
26,55:down,467.20715
26,55:left,439.866
26,55:right,497.68744
26,55:up,443.4051
26,56:down,457.58377
26,56:left,421.7898
26,56:right,466.58475
26,56:up,421.60318
26,57:down,442.97586
26,57:left,405.81018
26,57:right,427.4023
26,57:up,402.76584
26,58:down,410.4721
26,58:left,382.54443
26,58:right,419.50085
26,58:up,382.31946
26,59:down,398.15903
26,59:left,364.7881
26,59:right,390.87997
26,59:up,363.83688
26,6:down,68.194695
26,6:left,67.8566
26,6:right,72.48562
26,6:up,74.28144
26,60:down,376.9381
26,60:left,344.45163
26,60:right,367.83255
26,60:up,344.75522
26,61:down,352.74084
26,61:left,335.8307
26,61:right,365.66635
26,61:up,328.0844
26,62:down,344.2578
26,62:left,310.8443
26,62:right,337.71936
26,62:up,310.6287
26,63:down,326.94324
26,63:left,297.73642
26,63:right,322.9153
26,63:up,296.1011
26,64:down,298.75153
26,64:left,279.5569
26,64:right,305.49954
26,64:up,278.58585
26,65:down,279.2899
26,65:left,266.49564
26,65:right,293.38712
26,65:up,264.8335
26,66:down,279.65582
26,66:left,250.49397
26,66:right,271.97272
26,66:up,252.72113
26,67:down,256.9419
26,67:left,242.75722
26,67:right,264.1599
26,67:up,239.11787
26,68:down,253.19354
26,68:left,228.94878
26,68:right,245.81961
26,68:up,229.691
26,69:down,231.21042
26,69:left,219.50368
26,69:right,241.4011
26,69:up,216.65991
26,7:down,71.778915
26,7:left,71.265366
26,7:right,74.74806
26,7:up,75.96626
26,70:down,220.56783
26,70:left,206.42102
26,70:right,228.49937
26,70:up,210.81636
26,71:down,209.17885
26,71:left,195.55025
26,71:right,218.8093
26,71:up,194.26799
26,72:down,201.51955
26,72:left,186.0316
26,72:right,208.28285
26,72:up,184.98997
26,73:down,189.9899
26,73:left,177.71066
26,73:right,193.83643
26,73:up,177.90483
26,74:down,185.56033
26,74:left,168.1096
26,74:right,182.5635
26,74:up,167.88445
26,75:down,173.74367
26,75:left,160.74274
26,75:right,171.64389
26,75:up,160.68198
26,76:down,167.05779
26,76:left,152.454
26,76:right,166.33997
26,76:up,153.01378
26,77:down,161.65263
26,77:left,144.24957
26,77:right,155.1924
26,77:up,144.7593
26,78:down,151.26813
26,78:left,139.87509
26,78:right,152.25655
26,78:up,138.66127
26,79:down,146.45921
26,79:left,133.1986
26,79:right,140.6179
26,79:up,131.62164
26,8:down,74.52081
26,8:left,74.938385
26,8:right,79.63837
26,8:up,77.864586
26,80:down,134.0252
26,80:left,125.60503
26,80:right,137.93472
26,80:up,126.674706
26,81:down,125.626945
26,81:left,122.139084
26,81:right,133.79922
26,81:up,121.06269
26,82:down,128.40201
26,82:left,115.73928
26,82:right,122.46599
26,82:up,114.85926
26,83:down,122.956314
26,83:left,109.20137
26,83:right,114.4262
26,83:up,109.61702
26,84:down,116.401215
26,84:left,104.80387
26,84:right,109.91728
26,84:up,105.07404
26,85:down,107.43269
26,85:left,99.886406
26,85:right,111.28523
26,85:up,100.128296
26,86:down,107.224915
26,86:left,94.99344
26,86:right,101.329445
26,86:up,96.10251
26,87:down,102.186424
26,87:left,90.98225
26,87:right,99.735435
26,87:up,90.55388
26,88:down,97.18771
26,88:left,87.71652
26,88:right,93.82802
26,88:up,87.80219
26,89:down,93.098694
26,89:left,84.01776
26,89:right,89.37943
26,89:up,85.288605
26,9:down,76.56013
26,9:left,76.914055
26,9:right,82.330864
26,9:up,84.59781
26,90:down,89.119606
26,90:left,80.5784
26,90:right,86.039764
26,90:up,80.550095
26,91:down,86.288216
26,91:left,78.04878
26,91:right,82.68073
26,91:up,79.47753
26,92:down,82.52351
26,92:left,74.72127
26,92:right,79.45259
26,92:up,74.19871
26,93:down,79.16956
26,93:left,72.42846
26,93:right,75.75036
26,93:up,71.45685
26,94:down,71.92824
26,94:left,68.679794
26,94:right,74.67382
26,94:up,68.80018
26,95:down,70.98413
26,95:left,65.9471
26,95:right,71.88208
26,95:up,66.42971
26,96:down,68.680824
26,96:left,64.27915
26,96:right,66.86488
26,96:up,62.860912
26,97:down,64.93401
26,97:left,61.035625
26,97:right,65.60715
26,97:up,61.246403
26,98:down,63.379826
26,98:left,50.001427
26,98:right,56.791317
26,98:up,38.095695
26,99:down,62.20719
26,99:left,55.85744
26,99:right,60.433903
26,99:up,15.094215
27,-1:down,10.854853
27,-1:right,11.230734
27,-1:up,53.71297
27,0:down,31.91716
27,0:left,53.520893
27,0:right,61.771793
27,0:up,61.160267
27,1:down,44.75744
27,1:left,52.147858
27,1:right,65.04301
27,1:up,64.079605
27,10:down,82.98889
27,10:left,83.888794
27,10:right,89.51453
27,10:up,90.36082
27,100:down,61.909077
27,100:left,3.7897847
27,100:right,13.158621
27,100:up,-0.10479305
27,101:down,5.676675
27,101:left,-0.07117727
27,101:right,0.6575607
27,11:down,88.16214
27,11:left,87.123085
27,11:right,91.58164
27,11:up,95.08902
27,12:down,90.41889
27,12:left,91.11436
27,12:right,97.36373
27,12:up,96.44395
27,13:down,94.9109
27,13:left,97.44089
27,13:right,106.066376
27,13:up,101.35055
27,14:down,99.231346
27,14:left,100.38481
27,14:right,107.03643
27,14:up,110.233215
27,15:down,104.16773
27,15:left,105.17561
27,15:right,111.387276
27,15:up,115.35241
27,16:down,108.37038
27,16:left,111.068184
27,16:right,116.69583
27,16:up,119.36774
27,17:down,115.94478
27,17:left,115.752045
27,17:right,122.04389
27,17:up,125.22911
27,18:down,119.1789
27,18:left,119.312004
27,18:right,128.71202
27,18:up,131.79979
27,19:down,127.2854
27,19:left,127.65459
27,19:right,133.41629
27,19:up,138.37724
27,2:down,58.66593
27,2:left,60.43619
27,2:right,66.184875
27,2:up,65.92232
27,20:down,132.14456
27,20:left,131.98404
27,20:right,145.12038
27,20:up,142.50012
27,21:down,138.07126
27,21:left,137.61357
27,21:right,147.29488
27,21:up,150.80725
27,22:down,145.37433
27,22:left,147.07146
27,22:right,158.95943
27,22:up,157.097
27,23:down,153.48123
27,23:left,152.42503
27,23:right,162.71988
27,23:up,166.60379
27,24:down,160.67538
27,24:left,165.73445
27,24:right,174.51524
27,24:up,171.47772
27,25:down,172.2513
27,25:left,170.87576
27,25:right,176.90129
27,25:up,182.00388
27,26:down,176.46759
27,26:left,178.98573
27,26:right,193.43788
27,26:up,187.87286
27,27:down,187.26263
27,27:left,185.8894
27,27:right,197.48026
27,27:up,204.73218
27,28:down,195.38828
27,28:left,197.25716
27,28:right,209.3241
27,28:up,219.65819
27,29:down,205.7161
27,29:left,205.81192
27,29:right,220.59181
27,29:up,230.463
27,3:down,62.741905
27,3:left,61.106216
27,3:right,69.350296
27,3:up,67.36438
27,30:down,218.31519
27,30:left,219.43704
27,30:right,241.52736
27,30:up,236.38025
27,31:down,229.25035
27,31:left,231.3115
27,31:right,254.89351
27,31:up,246.16656
27,32:down,240.05435
27,32:left,237.40164
27,32:right,255.13078
27,32:up,268.53595
27,33:down,250.52782
27,33:left,252.51306
27,33:right,283.83826
27,33:up,269.5472
27,34:down,264.94717
27,34:left,271.41272
27,34:right,292.46832
27,34:up,281.27435
27,35:down,277.7907
27,35:left,279.85147
27,35:right,305.5646
27,35:up,300.0171
27,36:down,291.3394
27,36:left,292.91537
27,36:right,328.5285
27,36:up,315.44653
27,37:down,309.82074
27,37:left,316.75616
27,37:right,336.47394
27,37:up,340.60065
27,38:down,326.4245
27,38:left,323.83777
27,38:right,349.26965
27,38:up,354.81906
27,39:down,347.3127
27,39:left,343.0718
27,39:right,378.14792
27,39:up,364.54596
27,4:down,67.854416
27,4:left,66.634636
27,4:right,73.78683
27,4:up,71.09755
27,40:down,361.36142
27,40:left,362.26956
27,40:right,396.4291
27,40:up,386.37332
27,41:down,378.63663
27,41:left,378.22156
27,41:right,403.16794
27,41:up,418.2941
27,42:down,399.26996
27,42:left,406.52026
27,42:right,427.38956
27,42:up,439.4478
27,43:down,418.27527
27,43:left,421.3125
27,43:right,448.03162
27,43:up,458.88693
27,44:down,444.88098
27,44:left,436.77188
27,44:right,485.933
27,44:up,474.67834
27,45:down,467.13437
27,45:left,450.97556
27,45:right,503.80154
27,45:up,511.86484
27,46:down,492.8852
27,46:left,481.74353
27,46:right,541.844
27,46:up,516.3246
27,47:down,509.8916
27,47:left,504.8426
27,47:right,531.84485
27,47:up,545.2654
27,48:down,528.1326
27,48:left,545.76953
27,48:right,587.84656
27,48:up,552.92
27,49:down,555.3958
27,49:left,560.2601
27,49:right,591.2182
27,49:up,616.55707
27,5:down,68.83302
27,5:left,68.10266
27,5:right,73.98934
27,5:up,74.96309
27,50:down,581.4149
27,50:left,591.45667
27,50:right,653.8499
27,50:up,587.4075
27,51:down,620.9633
27,51:left,574.7105
27,51:right,594.05316
27,51:up,569.2904
27,52:down,565.0824
27,52:left,543.76373
27,52:right,581.59406
27,52:up,539.8604
27,53:down,541.0768
27,53:left,507.70447
27,53:right,548.4513
27,53:up,517.71875
27,54:down,516.6821
27,54:left,491.46725
27,54:right,552.49274
27,54:up,498.20435
27,55:down,492.64297
27,55:left,465.72327
27,55:right,525.7997
27,55:up,474.75137
27,56:down,477.11273
27,56:left,450.12448
27,56:right,491.59003
27,56:up,448.09555
27,57:down,467.67203
27,57:left,424.23376
27,57:right,447.7002
27,57:up,424.21344
27,58:down,430.15414
27,58:left,399.7937
27,58:right,438.43216
27,58:up,404.69534
27,59:down,408.49496
27,59:left,383.3359
27,59:right,426.91684
27,59:up,383.8536
27,6:down,73.03958
27,6:left,71.833244
27,6:right,75.62751
27,6:up,78.54444
27,60:down,390.53912
27,60:left,366.7831
27,60:right,405.30997
27,60:up,368.5722
27,61:down,384.42502
27,61:left,348.24182
27,61:right,374.71402
27,61:up,350.2027
27,62:down,366.1157
27,62:left,332.9797
27,62:right,352.06277
27,62:up,330.4606
27,63:down,347.9687
27,63:left,311.6794
27,63:right,332.498
27,63:up,313.72275
27,64:down,315.5513
27,64:left,291.49197
27,64:right,330.52426
27,64:up,293.87445
27,65:down,301.4092
27,65:left,280.1531
27,65:right,310.96347
27,65:up,284.65823
27,66:down,288.27826
27,66:left,268.83865
27,66:right,296.39572
27,66:up,265.91565
27,67:down,278.0193
27,67:left,256.81134
27,67:right,273.3792
27,67:up,250.96645
27,68:down,267.74988
27,68:left,238.80821
27,68:right,257.28073
27,68:up,241.49794
27,69:down,242.526
27,69:left,226.76427
27,69:right,251.34946
27,69:up,224.14662
27,7:down,72.8831
27,7:left,74.917015
27,7:right,81.18364
27,7:up,79.572754
27,70:down,241.02516
27,70:left,219.60435
27,70:right,231.21085
27,70:up,215.46054
27,71:down,219.70831
27,71:left,209.9035
27,71:right,229.46658
27,71:up,204.86642
27,72:down,211.44173
27,72:left,197.91376
27,72:right,216.23796
27,72:up,196.29788
27,73:down,204.44263
27,73:left,189.60298
27,73:right,199.46005
27,73:up,185.00082
27,74:down,195.06517
27,74:left,178.48459
27,74:right,190.74101
27,74:up,175.53142
27,75:down,177.01389
27,75:left,167.88838
27,75:right,184.73216
27,75:up,167.28311
27,76:down,171.40524
27,76:left,158.97261
27,76:right,177.4876
27,76:up,159.21257
27,77:down,169.13266
27,77:left,152.9793
27,77:right,159.82205
27,77:up,152.85501
27,78:down,157.23103
27,78:left,146.58784
27,78:right,159.54012
27,78:up,144.76282
27,79:down,147.73663
27,79:left,137.81824
27,79:right,153.45616
27,79:up,138.23476
27,8:down,76.167465
27,8:left,76.66904
27,8:right,82.67739
27,8:up,84.29867
27,80:down,141.61018
27,80:left,131.93906
27,80:right,144.67093
27,80:up,133.87105
27,81:down,138.15292
27,81:left,127.414536
27,81:right,135.60564
27,81:up,124.91649
27,82:down,131.1295
27,82:left,120.428856
27,82:right,129.90765
27,82:up,121.96422
27,83:down,125.99356
27,83:left,114.93942
27,83:right,123.16639
27,83:up,116.379974
27,84:down,119.91214
27,84:left,108.69489
27,84:right,115.03193
27,84:up,109.19022
27,85:down,115.35073
27,85:left,104.84369
27,85:right,112.28167
27,85:up,104.71306
27,86:down,105.4507
27,86:left,99.992256
27,86:right,109.49932
27,86:up,100.052185
27,87:down,103.272354
27,87:left,94.74555
27,87:right,104.62292
27,87:up,95.67779
27,88:down,100.646515
27,88:left,92.88993
27,88:right,96.20112
27,88:up,91.739456
27,89:down,95.936775
27,89:left,88.421196
27,89:right,93.60455
27,89:up,87.80212
27,9:down,81.473045
27,9:left,80.386894
27,9:right,86.052284
27,9:up,87.867805
27,90:down,91.21442
27,90:left,84.92745
27,90:right,89.559006
27,90:up,83.75491
27,91:down,85.8667
27,91:left,80.34799
27,91:right,87.7913
27,91:up,80.684296
27,92:down,82.84631
27,92:left,78.63463
27,92:right,84.593414
27,92:up,77.31728
27,93:down,79.8014
27,93:left,73.62507
27,93:right,80.32116
27,93:up,74.86082
27,94:down,78.1135
27,94:left,72.13655
27,94:right,75.25129
27,94:up,71.43087
27,95:down,75.49169
27,95:left,69.11743
27,95:right,73.119774
27,95:up,69.58636
27,96:down,72.10254
27,96:left,66.48614
27,96:right,71.35506
27,96:up,66.310135
27,97:down,68.77458
27,97:left,64.77734
27,97:right,69.100975
27,97:up,63.96891
27,98:down,66.82781
27,98:left,61.58421
27,98:right,65.15891
27,98:up,55.458427
27,99:down,65.65049
27,99:left,54.457928
27,99:right,63.706432
27,99:up,50.833702
28,-1:down,-0.03372231
28,-1:left,14.454015
28,-1:up,58.170628
28,-2:up,0.9889936
28,0:down,34.856804
28,0:left,59.757095
28,0:right,60.855244
28,0:up,64.27583
28,1:down,62.31729
28,1:left,61.69173
28,1:right,64.30367
28,1:up,68.25889
28,10:down,87.83079
28,10:left,86.592285
28,10:right,94.96539
28,10:up,92.4853
28,100:down,65.43054
28,100:left,7.745468
28,100:right,30.021027
28,100:up,17.754322
28,101:down,6.8820086
28,101:left,0.09378525
28,101:right,-0.15799211
28,101:up,0.42577833
28,102:down,0.9849692
28,11:down,91.662735
28,11:left,91.16988
28,11:right,96.11458
28,11:up,99.41083
28,12:down,95.304985
28,12:left,93.836006
28,12:right,101.754906
28,12:up,101.574715
28,13:down,101.813065
28,13:left,99.503136
28,13:right,109.08815
28,13:up,105.40589
28,14:down,107.15646
28,14:left,104.91529
28,14:right,109.90374
28,14:up,114.532326
28,15:down,109.75214
28,15:left,109.78481
28,15:right,120.19464
28,15:up,114.872894
28,16:down,113.37561
28,16:left,115.396164
28,16:right,125.5661
28,16:up,121.39806
28,17:down,119.3727
28,17:left,119.53715
28,17:right,126.51818
28,17:up,132.23547
28,18:down,125.026115
28,18:left,125.85788
28,18:right,137.31375
28,18:up,135.44168
28,19:down,131.99438
28,19:left,131.85837
28,19:right,140.80247
28,19:up,144.89932
28,2:down,63.346844
28,2:left,64.49971
28,2:right,67.4105
28,2:up,70.91075
28,20:down,138.32883
28,20:left,138.67932
28,20:right,151.41809
28,20:up,150.04153
28,21:down,146.6726
28,21:left,145.04486
28,21:right,158.6756
28,21:up,155.2142
28,22:down,153.56035
28,22:left,155.21652
28,22:right,167.67804
28,22:up,162.09973
28,23:down,162.77419
28,23:left,160.3842
28,23:right,174.08784
28,23:up,178.37854
28,24:down,170.63705
28,24:left,168.36884
28,24:right,184.36356
28,24:up,181.02634
28,25:down,179.0519
28,25:left,176.19173
28,25:right,197.25783
28,25:up,193.09894
28,26:down,186.51776
28,26:left,186.54356
28,26:right,199.26154
28,26:up,204.98651
28,27:down,196.58676
28,27:left,195.17056
28,27:right,215.41814
28,27:up,206.96762
28,28:down,203.31029
28,28:left,204.02306
28,28:right,222.10992
28,28:up,224.09459
28,29:down,220.55983
28,29:left,217.87877
28,29:right,237.575
28,29:up,233.28925
28,3:down,65.97795
28,3:left,66.28624
28,3:right,70.922295
28,3:up,73.74754
28,30:down,228.30959
28,30:left,229.27452
28,30:right,246.96715
28,30:up,254.31412
28,31:down,242.73878
28,31:left,242.14569
28,31:right,260.37656
28,31:up,266.11758
28,32:down,253.27524
28,32:left,256.1424
28,32:right,280.383
28,32:up,274.47574
28,33:down,269.29248
28,33:left,272.6099
28,33:right,294.66757
28,33:up,290.55045
28,34:down,282.6966
28,34:left,283.4336
28,34:right,311.17648
28,34:up,299.63602
28,35:down,296.28125
28,35:left,292.88702
28,35:right,310.4093
28,35:up,328.19363
28,36:down,309.6639
28,36:left,308.71854
28,36:right,336.3608
28,36:up,345.7844
28,37:down,327.29968
28,37:left,328.70895
28,37:right,363.05777
28,37:up,354.4101
28,38:down,351.3087
28,38:left,343.35294
28,38:right,366.8283
28,38:up,373.8487
28,39:down,359.6178
28,39:left,365.78937
28,39:right,398.96167
28,39:up,381.80838
28,4:down,69.27685
28,4:left,69.34564
28,4:right,72.99218
28,4:up,76.29732
28,40:down,384.5541
28,40:left,380.07666
28,40:right,420.1342
28,40:up,411.34885
28,41:down,407.0413
28,41:left,405.01987
28,41:right,437.04507
28,41:up,430.68335
28,42:down,418.02487
28,42:left,420.24835
28,42:right,465.68127
28,42:up,453.01172
28,43:down,450.5031
28,43:left,444.10742
28,43:right,470.42386
28,43:up,481.812
28,44:down,462.0874
28,44:left,453.7341
28,44:right,523.3757
28,44:up,490.055
28,45:down,491.01672
28,45:left,496.7267
28,45:right,503.0834
28,45:up,548.2782
28,46:down,511.3329
28,46:left,523.8791
28,46:right,570.09454
28,46:up,545.1365
28,47:down,542.3912
28,47:left,538.8811
28,47:right,581.1108
28,47:up,579.07245
28,48:down,561.1089
28,48:left,574.9002
28,48:right,594.034
28,48:up,624.38
28,49:down,576.9456
28,49:left,582.9208
28,49:right,658.46643
28,49:up,630.0704
28,5:down,71.34718
28,5:left,72.24135
28,5:right,76.990135
28,5:up,77.747765
28,50:down,618.46466
28,50:left,623.6652
28,50:right,698.1791
28,50:up,616.3765
28,51:down,651.8119
28,51:left,584.4071
28,51:right,632.24915
28,51:up,597.6771
28,52:down,619.07715
28,52:left,564.7662
28,52:right,607.4716
28,52:up,563.4322
28,53:down,583.2594
28,53:left,532.9968
28,53:right,566.8071
28,53:up,549.75256
28,54:down,545.40906
28,54:left,512.87604
28,54:right,588.8063
28,54:up,519.8639
28,55:down,557.0455
28,55:left,498.46475
28,55:right,530.0451
28,55:up,497.68423
28,56:down,515.92346
28,56:left,471.88965
28,56:right,519.1299
28,56:up,469.52606
28,57:down,466.87866
28,57:left,447.61685
28,57:right,490.79895
28,57:up,447.40363
28,58:down,465.89325
28,58:left,423.06665
28,58:right,458.65985
28,58:up,423.46585
28,59:down,447.09973
28,59:left,404.3468
28,59:right,429.32724
28,59:up,403.59772
28,6:down,74.74207
28,6:left,75.12684
28,6:right,80.44982
28,6:up,79.96017
28,60:down,402.12872
28,60:left,382.0168
28,60:right,424.25696
28,60:up,385.93512
28,61:down,406.08096
28,61:left,367.87366
28,61:right,395.28323
28,61:up,367.7715
28,62:down,369.92227
28,62:left,343.28055
28,62:right,380.1495
28,62:up,340.74997
28,63:down,358.33182
28,63:left,325.8588
28,63:right,361.97363
