Итерация,Значение
720,0.23497427
721,0.25133845
722,0.2705902
723,0.2519837
724,0.2469964
725,0.24389777
726,0.24046278
727,0.2730005
728,0.28611064
729,0.27837572
730,0.27552584
731,0.26328808
732,0.23750943
733,0.25874028
734,0.29669598
735,0.27950767
736,0.2568726
737,0.26651272
738,0.27631354
739,0.27295315
740,0.28715068
741,0.2890939
742,0.2671392
743,0.23767701
744,0.26862064
745,0.2594662
746,0.25611734
747,0.25457966
748,0.2712558
749,0.28750578
750,0.24626599
751,0.25401235
752,0.25807667
753,0.2611303
754,0.24990194
755,0.25831005
756,0.25959402
757,0.2853022
758,0.27693242
759,0.27990833
760,0.25281066
761,0.27227366
762,0.26956677
763,0.23098135
764,0.27912295
765,0.24722813
766,0.24452533
767,0.25984812
768,0.2537015
769,0.23119304
770,0.29878676
771,0.2640664
772,0.2946809
773,0.27736208
774,0.26776108
775,0.2919027
776,0.2841125
777,0.26147225
778,0.28639987
779,0.28597984
780,0.2294245
781,0.26390997
782,0.25748807
783,0.26427063
784,0.24615741
785,0.26014337
786,0.2620963
787,0.2765727
788,0.25196713
789,0.22628689
790,0.2769989
791,0.2508395
792,0.28502744
793,0.23119102
794,0.29160267
795,0.26200783
796,0.2418323
797,0.24602002
798,0.28063077
799,0.24903435
800,0.23166835
801,0.25430876
802,0.26304716
803,0.2634732
804,0.26261383
805,0.23482344
806,0.26684132
807,0.27980515
808,0.25121143
809,0.28551108
810,0.2585071
811,0.25362557
812,0.27290294
813,0.23617461
814,0.26035324
815,0.26572374
816,0.2476685
817,0.2884667
818,0.2481699
819,0.25595596
820,0.25203255
821,0.2849037
822,0.2569679
823,0.25950447
824,0.24965715
825,0.23548387
826,0.2686613
827,0.27221286
828,0.24351929
829,0.24577467
830,0.27837414
831,0.2798395
832,0.27549225
833,0.27534276
834,0.26935512
835,0.26671985
836,0.26463127
837,0.25214756
838,0.2570223
839,0.23624495
840,0.25225717
841,0.28096083
842,0.24548957
843,0.2504492
844,0.26094013
845,0.27313495
846,0.2704396
847,0.24209395
848,0.26257142
849,0.2633333
850,0.23980194
851,0.27730656
852,0.24501674
853,0.23737223
854,0.2735803
855,0.2453854
856,0.27379605
857,0.2593888
858,0.24769293
859,0.24980494
860,0.2701911
861,0.23846911
862,0.26104626
863,0.28382424
864,0.24200197
865,0.25508144
866,0.2514842
867,0.23463368
868,0.26937634
869,0.2749836
870,0.24330051
871,0.26325735
872,0.27396154
873,0.24554633
874,0.26091412
875,0.24987362
876,0.26154965
877,0.26815346
878,0.26327655
879,0.28391975
880,0.27781042
881,0.2769415
882,0.2493135
883,0.27957818
884,0.2610835
885,0.26744592
886,0.28376687
887,0.27094418
888,0.26429456
889,0.26745084
890,0.25482112
891,0.24016283
892,0.24634756
893,0.27349105
894,0.27276224
895,0.25579497
896,0.2725322
897,0.24060367
898,0.30205992
899,0.26413053
900,0.24155955
901,0.24975356
902,0.27574742
903,0.25225645
904,0.24853459
905,0.23709273
906,0.24600947
907,0.25662598
908,0.24561962
909,0.24720159
910,0.24749368
911,0.26840076
912,0.27966335
913,0.24421915
914,0.257511
915,0.23807202
916,0.25952324
917,0.23626985
918,0.23318549
919,0.25568792
920,0.27503318
921,0.2815739
922,0.2574212
923,0.2361866
924,0.26798093
925,0.27108708
926,0.267608
927,0.2661419
928,0.26964825
929,0.25445363
930,0.25235057
931,0.27751866
932,0.24888371
933,0.25853166
934,0.27991962
935,0.2799236
936,0.24114755
937,0.25380963
938,0.28935212
939,0.26110232
940,0.25680324
941,0.27621257
942,0.27123904
943,0.26257354
944,0.25920168
945,0.23292036
946,0.24614483
947,0.2553907
948,0.24389188
949,0.2548863
950,0.22972187
951,0.25627333
952,0.29765376
953,0.24422057
954,0.26690036
955,0.24739778
956,0.29558152
957,0.25819254
958,0.27843505
959,0.25791362
960,0.22756457
961,0.26245522
962,0.2723128
963,0.28163272
964,0.26242304
965,0.21579751
966,0.24670693
967,0.23110655
968,0.24086672
969,0.24294277
970,0.25682566
971,0.23413631
972,0.2695509
973,0.23983899
974,0.27458516
975,0.24869093
976,0.26230532
977,0.28088692
978,0.24467161
979,0.23937662
980,0.25061205
981,0.25604644
982,0.23976701
983,0.25366294
984,0.24759847
985,0.22109959
986,0.24978937
987,0.2498065
988,0.24075381
989,0.26972294
990,0.2700669
991,0.26178816
992,0.2634406
993,0.2681509
994,0.23962376
995,0.26336485
996,0.25906637
997,0.25963107
998,0.26992577
999,0.25038666
1000,0.22752914
1001,0.26392835
1002,0.29731104
1003,0.25443143
1004,0.26125082
1005,0.24439695
1006,0.2550635
1007,0.28362906
1008,0.2802175
1009,0.27514002
1010,0.27214625
1011,0.25957486
1012,0.25080454
1013,0.23754416
1014,0.25472134
1015,0.24559598
1016,0.26344907
1017,0.25317326
1018,0.25341132
1019,0.26581854
1020,0.28984684
1021,0.25639927
1022,0.24887984
1023,0.27932572
1024,0.25280234
1025,0.2680749
1026,0.27105793
1027,0.22951071
1028,0.2502455
1029,0.22894862
1030,0.26367906
1031,0.26371175
1032,0.22779828
1033,0.26245853
1034,0.25469503
1035,0.25950792
1036,0.252426
1037,0.26488936
1038,0.22852018
1039,0.2598541
1040,0.257134
1041,0.24491009
1042,0.26610774
1043,0.24336334
1044,0.26620823
1045,0.29208967
1046,0.25979057
1047,0.29176268
1048,0.25654545
1049,0.27303645
1050,0.24130638
1051,0.23676607
1052,0.25016475
1053,0.26935166
1054,0.26209193
1055,0.2558423
1056,0.234295
1057,0.27372319
1058,0.26605517
1059,0.26950598
1060,0.29597938
1061,0.26112056
1062,0.25152254
1063,0.2781149
1064,0.25383568
1065,0.23405586
1066,0.25488305
1067,0.25211677
1068,0.28964576
1069,0.25242898
1070,0.24730177
1071,0.25847477
1072,0.27333865
1073,0.25638965
1074,0.26746446
1075,0.2625688
1076,0.2746638
1077,0.2536108
1078,0.23794651
1079,0.26805875
1080,0.24754614
1081,0.25890106
1082,0.26336274
1083,0.26924393
1084,0.24978219
1085,0.27119076
1086,0.25368944
1087,0.25875106
1088,0.25906584
1089,0.27584845
1090,0.25749075
1091,0.22998683
1092,0.2662673
1093,0.24474959
1094,0.23701558
1095,0.24914055
1096,0.2421136
1097,0.26619828
1098,0.24834603
1099,0.25464392
1100,0.21654348
1101,0.26932654
1102,0.25659636
1103,0.2617688
1104,0.2591673
1105,0.24617948
1106,0.27540398
1107,0.25516072
1108,0.23976466
1109,0.24210992
1110,0.24325779
1111,0.23764358
1112,0.2501342
1113,0.26175407
1114,0.2566196
1115,0.2541743
1116,0.24529757
1117,0.2288235
1118,0.25507122
1119,0.262853
1120,0.25514048
1121,0.25837427
1122,0.26374942
1123,0.27278048
1124,0.25324804
1125,0.25020084
1126,0.2598597
1127,0.2656722
1128,0.25636524
1129,0.23967008
1130,0.29459324
1131,0.2490812
1132,0.2490992
1133,0.2637987
1134,0.2635275
1135,0.24733095
1136,0.25298205
1137,0.254138
1138,0.25427353
1139,0.250648
1140,0.29684854
1141,0.26385307
1142,0.26020515
1143,0.25725427
1144,0.24829619
1145,0.24985352
1146,0.28399655
1147,0.26360285
1148,0.25717416
1149,0.26783165
1150,0.20603518
1151,0.25386518
1152,0.23900382
1153,0.2704422
1154,0.22845778
1155,0.24504879
1156,0.2486372
1157,0.24337843
1158,0.2881336
1159,0.2647785
1160,0.2443778
1161,0.25828263
1162,0.25089675
1163,0.27481854
1164,0.27323967
1165,0.27582443
1166,0.24062757
1167,0.25434384
1168,0.2510311
1169,0.278976
1170,0.2510612
1171,0.25453132
1172,0.25460482
1173,0.2868551
1174,0.23410083
1175,0.2777247
1176,0.2582367
1177,0.25769103
1178,0.2859753
1179,0.25464776
1180,0.24777514
1181,0.26083657
1182,0.25612685
1183,0.25812194
1184,0.23150446
1185,0.25261673
1186,0.2535727
1187,0.27480197
1188,0.26192287
1189,0.24191368
1190,0.24683514
1191,0.25723127
1192,0.26826704
1193,0.27760273
1194,0.26890934
1195,0.24255043
1196,0.2633817
1197,0.24887984
1198,0.2552319
1199,0.26146805
1200,0.24575981
1201,0.24512029
1202,0.26887837
1203,0.28055927
1204,0.2574878
1205,0.2572196
1206,0.25694257
1207,0.246398
1208,0.28052148
1209,0.27103114
1210,0.28414616
1211,0.24444218
1212,0.2506701
1213,0.26515514
1214,0.28451827
1215,0.24565017
1216,0.26993313
1217,0.28083357
1218,0.2771752
1219,0.2520772
1220,0.25404367
1221,0.2891521
1222,0.26842415
1223,0.24362457
1224,0.26311773
1225,0.24794026
1226,0.24716766
1227,0.26763198
1228,0.25721902
1229,0.26747155
1230,0.2552416
1231,0.24689496
1232,0.24597403
1233,0.2766751
1234,0.2435928
1235,0.24868597
1236,0.23626226
1237,0.2997543
1238,0.27022323
1239,0.24738528
1240,0.25864106
1241,0.2674967
1242,0.24528056
1243,0.28154296
1244,0.2647043
1245,0.265302
1246,0.25683698
1247,0.2770612
1248,0.22652498
1249,0.24371953
