Итерация,Значение
398,64029.02
399,66128.73
400,71303.23
401,64674.71
402,62047.477
403,62725.77
404,66497.31
405,70653.984
406,70203.09
407,70950.766
408,65474.285
409,65359.8
410,63589.137
411,73079.72
412,60673.613
413,65199.938
414,67282.32
415,67630.86
416,61686.727
417,59473.21
418,63862.38
419,65740.664
420,67939.875
421,69172.31
422,70715.13
423,62657.316
424,67135.95
425,69076.52
426,71568.695
427,66669.56
428,62554.973
429,61448.605
430,71764.43
431,66012.086
432,68035.9
433,70476.06
434,67919.77
435,66168.25
436,71414.75
437,68148.61
438,68312.75
439,65764.1
440,72679.875
441,71795.79
442,69250.57
443,72819.4
444,65374.688
445,66283.055
446,74041
447,65212.24
448,67704.086
449,71015.625
450,67884.53
451,73553.9
452,72334.32
453,69399.01
454,73700.29
455,67369.375
456,73929.75
457,69541.18
458,71449.65
459,69395.88
460,69123.61
461,74711.82
462,74795.414
463,65924.79
464,73141.14
465,73633.016
466,66987.516
467,78017.81
468,74045.945
469,73912.8
470,76028.57
471,70637.08
472,70023.05
473,71234.34
474,72393.375
475,69059.83
476,70440.414
477,71599.92
478,72980.42
479,70352.21
480,69645.17
481,69849.305
482,72040.375
483,73932.63
484,75768.234
485,74989.88
486,79669.09
487,76390.555
488,79198.94
489,72615.445
490,70072.25
491,72992.26
492,75027.33
493,73380.305
494,73783.555
495,74819.14
496,73524.16
497,75531.555
498,71250.81
499,75907.695
500,69234.19
501,73402.8
502,74399.58
503,77178.07
504,69633.914
505,72997.07
506,73152.33
507,73112.78
508,65981.875
509,69762.22
510,73213.97
511,82521
512,75555.56
513,69171.97
514,74286.945
515,69692.055
516,73052.3
517,80413.06
518,74613.234
519,77089.92
520,76953.29
521,73840.234
522,80246.24
523,72081.836
524,75761.31
525,77113.52
526,77659.11
527,75257.05
528,73587.37
529,75626.39
530,83838.42
531,84271.61
532,76947.65
533,78517.23
534,75516.39
535,79354.445
536,80770.44
537,76887.805
538,71760.41
539,75930.39
540,78633.38
541,76160.45
542,77288.95
543,79568.055
544,74843.64
545,75591.086
546,76208.29
547,75689.984
548,81924.39
549,76411.36
550,72475.164
