Итерация,Значение
815,6823.789
816,8850.879
817,3947.0688
818,6573.479
819,6397.459
820,6811.808
821,7127.6855
822,8720.072
823,9566.716
824,7800.2524
825,6957.2295
826,6214.6377
827,9333.458
828,6103.0156
829,5727.1235
830,8051.223
831,7658.5845
832,8697.047
833,6312.3555
834,7806.6675
835,7469.393
836,7035.6064
837,6208.338
838,6883.494
839,7689.9717
840,6909.6475
841,6013.6016
842,5875.002
843,7261.335
844,3674.2327
845,5582.193
846,4610.3394
847,8359.767
848,8761.4375
849,6375.825
850,7346.7124
851,6211.237
852,9058.696
853,8124.1387
854,6441.965
855,9776.341
856,5193.735
857,5762.4116
858,7922.351
859,6158.125
860,7770.301
861,4173.163
862,6036.9673
863,6933.2305
864,8249.161
865,7629.574
866,7299.3066
867,7700.799
868,7335.3823
869,5180.884
870,7380.1865
871,6674.089
872,6641.511
873,7707.398
874,6049.502
875,7144.129
876,5108.503
877,6729.7793
878,7111.0103
879,7337.887
880,6639.214
881,6400.1675
882,6177.3423
883,7246.3623
884,7557.715
885,4393.6562
886,4382.365
887,4726.4014
888,5726.5435
889,6067.7017
890,6868.126
891,6577.7974
892,5933.8604
893,7966.0415
894,6949.254
895,6574.7334
896,10906.398
897,6111.5107
898,9249.274
899,7591.778
900,8285.589
901,7187.0312
902,8969.531
903,7423.541
904,7427.299
905,6065.8467
906,5868.018
907,5556.1016
908,5847.5977
909,9379.909
910,4123.617
911,5228.0435
912,6588.3716
913,6481.9277
914,8054.6777
915,6318.009
916,7341.297
917,6466.197
918,7885.5034
919,7457.4463
920,7241.4785
921,9769.605
922,6130.54
923,7584.8384
924,9343.135
925,8570.971
926,7825.2593
927,7781.135
928,7477.808
929,7471.79
930,10095.189
931,10062.635
932,6446.204
933,10032.948
934,8235.388
935,7091.115
936,6224.679
937,9551.098
938,6453.6094
939,7473.594
940,9388.488
941,6966.0312
942,9095.242
943,6372.212
944,6658.5547
945,6075.978
946,8434.457
947,6399.918
948,5829.7427
949,7881.8037
950,7483.8223
951,6091.3135
952,6066.68
953,7868.359
954,8569.337
955,4451.081
956,5063.9624
957,9442.832
958,9310.028
959,7002.302
960,9170.277
961,7109.9473
962,9165.6875
963,8194.268
964,10554.874
965,9206.317
966,6434.0615
967,8455.788
968,7515.7783
969,6438.796
970,7667.6206
971,10962.755
972,9154.928
973,8929.328
974,9877.909
975,6272.4707
976,9414.682
977,8087.315
978,5562.3223
979,7700.101
980,7202.8555
981,6397.351
982,6966.9683
983,7690.642
984,8126.0767
985,8703.846
986,7539.662
987,10110.539
988,10294.179
989,5559.4385
990,5870.902
991,8414.851
992,11673.321
993,8685.158
994,7199.256
995,7846.365
996,12116.936
997,9049.117
998,9902.979
999,6003.376
1000,9510.497
1001,7875.999
1002,9259.651
1003,7699.832
1004,8555.598
1005,9914.043
1006,11534.217
1007,9115.663
1008,8507.519
1009,8087.578
1010,6151.1675
1011,10519.013
1012,8123.0845
1013,5520.3013
1014,5879.752
1015,10378.955
1016,10143.117
1017,10053.71
1018,7842.1353
1019,8591.699
1020,7920.5083
1021,8534.207
1022,7838.7095
1023,9929.868
1024,8035.219
1025,8098.574
1026,9873.231
1027,4506.846
1028,9289.667
1029,7296.6914
1030,5961.258
1031,6070.0347
1032,7701.0283
1033,7035.054
1034,11361.284
1035,13210.876
1036,8618.028
1037,7764.1226
1038,6573.837
1039,8512.908
1040,10338.496
1041,8337.916
1042,6556.2363
1043,7997.7573
1044,10793.134
1045,11030.986
1046,7831.115
1047,6110.1226
1048,8890.868
1049,9665.805
1050,9715.569
1051,7398.77
1052,7675.72
1053,6935.8857
1054,10472.219
1055,9846.678
1056,11188.387
1057,7855.8853
1058,6769.9756
1059,9150.402
1060,11296.138
1061,5124.843
1062,8171.4785
1063,5984.3657
1064,10078.131
1065,8347.716
1066,7272.405
1067,10538.237
1068,8409.594
1069,7145.022
1070,7874.5103
1071,9428.638
1072,9781.038
1073,8798.212
1074,9017.767
1075,6600.944
1076,7141.4355
1077,7076.785
1078,10174.781
1079,9399.841
1080,11102.256
1081,7913.4243
1082,9754.622
1083,7629.243
1084,8041.7314
1085,8793.482
1086,7674.4473
1087,7517.4917
1088,10535.428
1089,9988.613
1090,7969.047
1091,9566.742
1092,7191.928
1093,8472.89
1094,10681.13
1095,7639.605
1096,8954.504
1097,9636.05
1098,10064.021
1099,8984.577
1100,10142.428
1101,12929.915
1102,6845.512
1103,7908.3374
1104,8905.254
