Итерация,Значение
439,109.8047
440,109.80563
441,109.796585
442,109.78271
443,109.77375
444,109.75619
445,109.74118
446,109.72578
447,109.7027
448,109.68354
449,109.671844
450,109.662636
451,109.645134
452,109.6317
453,109.61975
454,109.58603
455,109.57295
456,109.55971
457,109.54008
458,109.521515
459,109.518906
460,109.50627
461,109.48457
462,109.46961
463,109.45085
464,109.43667
465,109.40598
466,109.39185
467,109.3827
468,109.37245
469,109.3593
470,109.34953
471,109.33485
472,109.33301
473,109.33563
474,109.317764
475,109.30106
476,109.280075
477,109.26002
478,109.24283
479,109.22106
480,109.2063
481,109.19995
482,109.18213
483,109.15901
484,109.15226
485,109.14126
486,109.124626
487,109.11107
488,109.09763
489,109.0938
490,109.08325
491,109.068054
492,109.05937
493,109.05397
494,109.04117
495,109.0239
496,109.01854
497,109.005455
498,108.98738
499,108.97586
500,108.97071
501,108.96231
502,108.94638
503,108.93491
504,108.920654
505,108.91069
506,108.898834
507,108.88483
508,108.86388
509,108.846085
510,108.835526
511,108.82293
512,108.81309
513,108.80324
514,108.79293
515,108.78199
516,108.766846
517,108.75404
518,108.737854
519,108.72165
520,108.70397
521,108.70326
522,108.70213
523,108.68334
524,108.65935
525,108.62699
526,108.601555
527,108.59038
528,108.5767
529,108.56792
530,108.55547
531,108.54088
532,108.521614
533,108.508446
534,108.49379
535,108.46745
536,108.44927
537,108.42766
538,108.40842
539,108.397125
540,108.38692
541,108.36589
542,108.35436
543,108.33878
544,108.31883
545,108.29335
546,108.27823
547,108.26166
548,108.24397
549,108.222786
550,108.21088
551,108.20442
552,108.19017
553,108.17157
554,108.15963
555,108.1419
556,108.13325
557,108.10081
558,108.092865
559,108.08805
560,108.06272
561,108.05105
562,108.03318
563,108.00764
564,107.99222
565,107.97909
566,107.96612
567,107.95473
568,107.937485
569,107.92751
570,107.90588
571,107.88382
572,107.86746
573,107.85127
574,107.83299
575,107.810486
576,107.7973
577,107.78882
578,107.7781
579,107.763176
580,107.7434
581,107.723305
582,107.70564
583,107.69395
584,107.67945
585,107.66812
586,107.6601
587,107.63635
588,107.62195
589,107.60617
590,107.58116
591,107.57496
592,107.55721
593,107.53764
594,107.51956
595,107.51172
596,107.49815
597,107.48845
598,107.47197
