Итерация,Значение
1869,244.33546
1870,244.33614
1871,244.33904
1872,244.34087
1873,244.33981
1874,244.34184
1875,244.34521
1876,244.34467
1877,244.34547
1878,244.345
1879,244.35027
1880,244.34981
1881,244.34996
1882,244.3505
1883,244.35013
1884,244.35088
1885,244.35121
1886,244.35086
1887,244.35179
1888,244.3518
1889,244.3488
1890,244.35094
1891,244.35382
1892,244.35109
1893,244.35173
1894,244.35703
1895,244.35924
1896,244.3564
1897,244.3565
1898,244.35376
1899,244.35547
1900,244.35957
1901,244.35823
1902,244.36418
1903,244.36575
1904,244.36353
1905,244.36504
1906,244.37006
1907,244.37093
1908,244.372
1909,244.37053
1910,244.37297
1911,244.37251
1912,244.37173
1913,244.37204
1914,244.37183
1915,244.3763
1916,244.37283
1917,244.37099
1918,244.37085
1919,244.3759
1920,244.37852
1921,244.38036
1922,244.3817
1923,244.37932
1924,244.38011
1925,244.38026
1926,244.37909
1927,244.37784
1928,244.37764
1929,244.37682
1930,244.37518
1931,244.37534
1932,244.3723
1933,244.37454
1934,244.3747
1935,244.3757
1936,244.37968
1937,244.38147
1938,244.37611
1939,244.3791
1940,244.3834
1941,244.38657
1942,244.38588
1943,244.38818
1944,244.38701
1945,244.386
1946,244.38745
1947,244.3912
1948,244.39319
1949,244.394
1950,244.39964
1951,244.40094
1952,244.40198
1953,244.40079
1954,244.40189
1955,244.39998
1956,244.39941
1957,244.39742
1958,244.38106
1959,244.38203
1960,244.38661
1961,244.38776
1962,244.38803
1963,244.39026
1964,244.38577
1965,244.38864
1966,244.3896
1967,244.39365
1968,244.39154
1969,244.3919
1970,244.39072
1971,244.38852
1972,244.38731
1973,244.39282
1974,244.39633
1975,244.39766
1976,244.40118
1977,244.40558
1978,244.40489
1979,244.4056
1980,244.40306
1981,244.40077
1982,244.40338
1983,244.40337
1984,244.4065
1985,244.40575
1986,244.40366
1987,244.40042
1988,244.40247
1989,244.40414
1990,244.4033
1991,244.40157
1992,244.40082
1993,244.40158
1994,244.40059
1995,244.40266
1996,244.40257
1997,244.40634
1998,244.40764
1999,244.40584
2000,244.40358
2001,244.40143
2002,244.40308
2003,244.40292
2004,244.40402
2005,244.40054
2006,244.40152
2007,244.40314
2008,244.40327
2009,244.40294
2010,244.40326
2011,244.40526
2012,244.40489
2013,244.40683
2014,244.40927
2015,244.409
2016,244.41017
2017,244.40648
2018,244.40666
2019,244.4076
2020,244.40764
2021,244.40677
2022,244.40901
2023,244.40935
2024,244.40903
2025,244.41194
2026,244.41246
2027,244.41037
2028,244.40697
2029,244.40997
2030,244.41602
2031,244.41956
2032,244.41699
2033,244.41644
2034,244.41983
2035,244.42395
2036,244.42621
2037,244.42761
2038,244.4277
2039,244.42592
2040,244.425
2041,244.42603
2042,244.42712
2043,244.42719
2044,244.42632
2045,244.4272
2046,244.43074
2047,244.43338
2048,244.43497
2049,244.42828
2050,244.43161
2051,244.42795
2052,244.42874
2053,244.43102
2054,244.4337
2055,244.43092
2056,244.4297
2057,244.42996
2058,244.42743
2059,244.42497
2060,244.42447
2061,244.42068
2062,244.42058
2063,244.42448
2064,244.4259
2065,244.42502
2066,244.42848
2067,244.42505
2068,244.42645
2069,244.42775
2070,244.42862
2071,244.42848
2072,244.43048
2073,244.42844
2074,244.4289
2075,244.4314
2076,244.4329
2077,244.43288
2078,244.43208
2079,244.43106
2080,244.43279
2081,244.43256
2082,244.4379
2083,244.43631
2084,244.43835
2085,244.43848
2086,244.43692
2087,244.43639
2088,244.43858
2089,244.44014
2090,244.43994
2091,244.44049
2092,244.43788
2093,244.43942
2094,244.4394
2095,244.43823
2096,244.44083
2097,244.43828
2098,244.43657
2099,244.43976
2100,244.4379
2101,244.4407
2102,244.4434
2103,244.44377
2104,244.44397
2105,244.44511
2106,244.44766
2107,244.44505
2108,244.44632
2109,244.44579
2110,244.44635
2111,244.44421
2112,244.44635
2113,244.44995
2114,244.45016
2115,244.44914
2116,244.451
2117,244.45442
2118,244.45691
2119,244.45644
2120,244.45537
2121,244.45737
2122,244.45851
2123,244.45618
2124,244.45615
2125,244.45564
2126,244.45326
2127,244.45274
2128,244.45302
2129,244.45439
2130,244.45862
2131,244.46132
2132,244.45943
2133,244.462
2134,244.46352
2135,244.46295
2136,244.46152
2137,244.46095
2138,244.46347
2139,244.46739
2140,244.46658
2141,244.4659
2142,244.46468
2143,244.46674
2144,244.46407
2145,244.465
2146,244.4653
2147,244.46985
2148,244.46887
2149,244.46417
2150,244.45853
2151,244.45576
2152,244.45567
2153,244.45476
2154,244.45671
2155,244.45401
2156,244.45798
2157,244.45818
2158,244.45624
2159,244.45319
2160,244.45648
2161,244.4545
2162,244.45726
2163,244.45427
2164,244.45068
2165,244.45071
2166,244.45244
2167,244.4549
2168,244.4541
2169,244.45572
2170,244.45493
2171,244.45378
2172,244.45273
2173,244.45323
2174,244.45389
2175,244.45428
2176,244.45052
2177,244.44661
2178,244.45119
2179,244.45564
2180,244.45895
2181,244.46133
2182,244.46013
2183,244.46584
2184,244.46497
2185,244.4655
2186,244.4715
2187,244.47473
2188,244.47527
2189,244.47864
2190,244.48196
2191,244.48189
2192,244.48338
2193,244.48213
2194,244.48253
2195,244.48055
2196,244.4774
2197,244.47638
2198,244.47789
2199,244.48032
2200,244.47862
2201,244.47691
2202,244.47603
2203,244.48044
2204,244.48343
2205,244.48015
2206,244.47853
2207,244.48022
2208,244.48245
2209,244.48376
2210,244.48245
2211,244.47935
2212,244.47794
2213,244.47757
2214,244.47675
2215,244.47626
2216,244.47577
2217,244.47726
2218,244.479
2219,244.48181
2220,244.47781
2221,244.4757
2222,244.47583
2223,244.47371
2224,244.47417
2225,244.47482
2226,244.47615
2227,244.47821
2228,244.47978
2229,244.48048
2230,244.48225
2231,244.48346
2232,244.48325
2233,244.4849
2234,244.48582
2235,244.4842
2236,244.48451
2237,244.48007
2238,244.48369
2239,244.48062
2240,244.48077
2241,244.48256
2242,244.48502
2243,244.4859
2244,244.48799
2245,244.48798
2246,244.4889
2247,244.48926
2248,244.49072
2249,244.49258
2250,244.49387
2251,244.49411
2252,244.4928
2253,244.49562
2254,244.49506
2255,244.49367
2256,244.4956
2257,244.4953
2258,244.49272
2259,244.49207
2260,244.49649
2261,244.50168
2262,244.50156
2263,244.50252
2264,244.50644
2265,244.50604
2266,244.50691
2267,244.5069
2268,244.50665
2269,244.51062
2270,244.51108
2271,244.51025
2272,244.51128
2273,244.51128
2274,244.5108
2275,244.50981
2276,244.51027
2277,244.51297
2278,244.51294
2279,244.51018
2280,244.50967
2281,244.50983
2282,244.51166
2283,244.51372
2284,244.51352
2285,244.51328
2286,244.51393
2287,244.5138
2288,244.51248
2289,244.51474
2290,244.51202
2291,244.51277
2292,244.5153
2293,244.51501
2294,244.51285
2295,244.51495
2296,244.51877
2297,244.51663
2298,244.51941
2299,244.51782
2300,244.5196
2301,244.521
2302,244.52176
2303,244.5216
2304,244.52596
2305,244.52211
2306,244.52327
2307,244.5214
2308,244.52461
2309,244.52489
2310,244.5242
2311,244.52573
2312,244.53049
2313,244.53247
2314,244.53326
2315,244.53075
2316,244.53008
2317,244.53384
2318,244.5377
2319,244.53812
2320,244.54126
2321,244.53842
2322,244.53566
2323,244.53609
2324,244.53592
2325,244.53465
2326,244.53317
2327,244.53714
2328,244.53818
2329,244.53983
2330,244.5405
2331,244.53871
2332,244.53969
2333,244.54184
2334,244.54045
2335,244.54033
2336,244.53464
2337,244.53456
2338,244.5358
2339,244.53523
2340,244.535
2341,244.53374
2342,244.53549
2343,244.53453
2344,244.53761
2345,244.53926
2346,244.54446
2347,244.54764
2348,244.54962
2349,244.55139
2350,244.55702
2351,244.55368
2352,244.55392
2353,244.55273
2354,244.55214
2355,244.5484
2356,244.54634
2357,244.5496
2358,244.5533
2359,244.55293
2360,244.556
2361,244.55843
2362,244.55972
2363,244.56047
2364,244.55908
2365,244.56136
2366,244.56067
2367,244.56042
2368,244.55995
2369,244.56088
2370,244.56198
2371,244.56197
2372,244.56483
2373,244.5633
2374,244.56201
2375,244.56097
2376,244.5639
2377,244.56561
2378,244.566
2379,244.56575
2380,244.56644
2381,244.56677
2382,244.56653
2383,244.563
2384,244.56444
2385,244.5656
2386,244.56374
2387,244.56245
2388,244.56558
2389,244.5634
2390,244.56535
2391,244.56969
2392,244.57545
2393,244.57645
2394,244.5784
2395,244.57867
2396,244.57953
2397,244.57762
2398,244.5806
2399,244.5803
2400,244.5804
2401,244.5803
2402,244.58183
2403,244.5827
2404,244.58617
2405,244.58661
2406,244.58597
2407,244.58766
2408,244.58965
2409,244.59026
2410,244.5924
2411,244.59232
2412,244.59534
2413,244.59373
2414,244.59645
2415,244.60144
2416,244.60338
2417,244.60773
2418,244.60622
2419,244.60619
2420,244.6075
2421,244.60687
2422,244.60834
2423,244.60797
2424,244.607
2425,244.60896
2426,244.61353
2427,244.61835
2428,244.61497
2429,244.61218
2430,244.61403
2431,244.61296
2432,244.61179
2433,244.61327
2434,244.61264
2435,244.61615
2436,244.61098
2437,244.6092
2438,244.61131
2439,244.61133
2440,244.61174
2441,244.61171
2442,244.61281
2443,244.61661
2444,244.6155
2445,244.61685
2446,244.61314
2447,244.61093
2448,244.61565
2449,244.61665
2450,244.62303
2451,244.6222
2452,244.6253
2453,244.62495
2454,244.62375
2455,244.6239
2456,244.62785
2457,244.6248
2458,244.62534
2459,244.62688
2460,244.6259
2461,244.6251
2462,244.62585
2463,244.62463
2464,244.62447
2465,244.62634
2466,244.62943
2467,244.62946
2468,244.63222
2469,244.63287
2470,244.6303
2471,244.63182
2472,244.63344
2473,244.63507
2474,244.63705
2475,244.63696
2476,244.63733
2477,244.63687
2478,244.6408
2479,244.6394
2480,244.6406
2481,244.64214
2482,244.64389
2483,244.64569
2484,244.64413
2485,244.6474
2486,244.65091
2487,244.6522
2488,244.6529
2489,244.65514
2490,244.652
2491,244.64944
2492,244.65334
2493,244.65204
2494,244.65465
2495,244.65517
2496,244.65393
2497,244.65948
2498,244.66196
2499,244.65874
2500,244.66167
2501,244.66048
2502,244.66206
2503,244.66553
2504,244.66487
2505,244.6699
2506,244.66855
2507,244.67181
2508,244.67303
2509,244.67307
2510,244.67488
2511,244.67505
2512,244.68018
2513,244.6793
2514,244.6813
2515,244.6762
2516,244.67618
2517,244.67915
2518,244.67897
2519,244.68073
2520,244.68204
2521,244.68332
2522,244.68509
2523,244.68552
2524,244.6839
2525,244.68507
2526,244.68198
2527,244.68015
2528,244.67987
2529,244.68216
2530,244.68263
2531,244.68282
2532,244.68439
2533,244.68213
2534,244.68005
2535,244.68082
2536,244.68112
2537,244.68246
2538,244.6842
2539,244.6866
2540,244.68536
2541,244.68643
2542,244.68353
2543,244.68713
2544,244.68834
2545,244.69131
2546,244.69624
2547,244.69551
2548,244.694
2549,244.69035
2550,244.69017
2551,244.69058
2552,244.68602
2553,244.68755
2554,244.68474
2555,244.68727
2556,244.68741
2557,244.68826
2558,244.68393
2559,244.68349
2560,244.68547
2561,244.68657
2562,244.68912
2563,244.68834
2564,244.6906
2565,244.68867
2566,244.69063
2567,244.69083
2568,244.69064
2569,244.68916
2570,244.68979
2571,244.68915
2572,244.6908
2573,244.68826
2574,244.68753
2575,244.688
2576,244.6885
2577,244.69473
2578,244.69357
2579,244.69043
2580,244.69298
2581,244.69482
2582,244.69334
2583,244.6961
2584,244.69714
2585,244.70029
2586,244.70131
2587,244.70346
2588,244.70164
2589,244.70534
2590,244.7057
2591,244.70816
2592,244.70723
2593,244.7085
2594,244.70863
2595,244.71165
2596,244.71341
2597,244.71542
2598,244.7142
2599,244.71286
2600,244.71854
2601,244.71759
2602,244.71663
2603,244.72041
2604,244.72263
2605,244.72609
2606,244.72653
2607,244.725
2608,244.72488
2609,244.72328
2610,244.72346
2611,244.72546
2612,244.7222
2613,244.72173
2614,244.72482
2615,244.72887
2616,244.72882
2617,244.73268
2618,244.73407
2619,244.7403
2620,244.74475
2621,244.74333
2622,244.74504
2623,244.745
2624,244.74744
2625,244.74963
2626,244.7484
2627,244.74889
2628,244.74947
2629,244.74701
2630,244.74915
2631,244.75223
2632,244.75117
2633,244.75223
2634,244.7558
2635,244.7592
2636,244.7629
2637,244.76141
2638,244.7649
2639,244.76617
2640,244.76678
2641,244.76863
2642,244.76907
2643,244.7666
2644,244.7686
2645,244.76779
2646,244.76546
2647,244.76117
2648,244.7632
2649,244.76747
2650,244.77362
2651,244.77502
2652,244.77449
2653,244.77618
2654,244.77791
2655,244.7786
2656,244.7779
2657,244.77768
2658,244.77736
2659,244.77556
2660,244.77487
2661,244.77206
2662,244.77545
2663,244.77203
2664,244.76729
2665,244.76683
2666,244.7657
2667,244.76701
2668,244.76765
2669,244.7705
2670,244.77336
2671,244.77202
2672,244.7727
2673,244.77374
2674,244.77042
2675,244.77011
2676,244.76984
2677,244.76802
2678,244.76791
2679,244.7658
2680,244.76764
2681,244.76465
2682,244.76335
2683,244.76364
2684,244.76588
2685,244.76465
2686,244.7673
2687,244.76718
2688,244.76958
2689,244.76971
2690,244.7712
2691,244.77083
2692,244.77327
2693,244.77325
2694,244.77226
2695,244.77113
2696,244.77025
2697,244.77036
2698,244.771
2699,244.77219
2700,244.77197
2701,244.7738
2702,244.77003
2703,244.7649
2704,244.7644
2705,244.7651
2706,244.76831
2707,244.76932
2708,244.76736
2709,244.7693
2710,244.77072
2711,244.77156
2712,244.77434
2713,244.77553
2714,244.77794
2715,244.7813
2716,244.78064
2717,244.78484
2718,244.78798
2719,244.7856
2720,244.78857
2721,244.78932
2722,244.7935
2723,244.79312
2724,244.79413
2725,244.79442
2726,244.79276
2727,244.7932
2728,244.79422
2729,244.79312
2730,244.79028
2731,244.78925
2732,244.79027
2733,244.78601
2734,244.78683
2735,244.7883
2736,244.79291
2737,244.79155
2738,244.79472
2739,244.79507
2740,244.79572
2741,244.79623
2742,244.79669
2743,244.7938
2744,244.791
2745,244.7882
2746,244.78746
2747,244.79024
2748,244.79144
2749,244.79053
2750,244.79079
2751,244.78967
2752,244.79236
2753,244.79265
2754,244.79298
2755,244.79294
2756,244.79459
2757,244.7984
2758,244.79773
2759,244.80026
2760,244.80014
2761,244.80313
2762,244.7881
2763,244.79022
2764,244.7938
2765,244.79771
2766,244.80016
2767,244.80238
2768,244.8044
2769,244.80089
2770,244.80179
2771,244.80103
2772,244.79805
2773,244.80186
2774,244.8013
2775,244.80121
2776,244.80508
2777,244.80559
2778,244.8054
2779,244.8072
2780,244.80914
2781,244.80852
2782,244.80687
2783,244.8093
2784,244.8086
2785,244.81198
2786,244.8153
2787,244.81767
2788,244.81798
2789,244.81955
2790,244.8202
2791,244.81697
2792,244.81644
2793,244.81448
2794,244.81541
2795,244.81818
2796,244.81598
2797,244.81526
2798,244.81543
2799,244.81921
2800,244.81966
2801,244.81848
2802,244.82036
2803,244.82437
2804,244.8227
2805,244.82208
2806,244.82324
2807,244.82869
2808,244.82619
2809,244.82776
2810,244.83055
2811,244.83008
2812,244.83386
2813,244.83276
2814,244.8324
2815,244.8341
2816,244.8358
2817,244.83476
2818,244.83595
2819,244.83853
2820,244.83401
2821,244.83453
2822,244.83559
2823,244.83629
2824,244.83974
2825,244.84302
2826,244.84406
2827,244.84692
2828,244.84749
2829,244.84782
2830,244.85004
2831,244.85468
2832,244.85428
2833,244.85835
2834,244.85776
2835,244.86206
2836,244.86041
2837,244.85924
2838,244.86009
2839,244.85745
2840,244.86159
2841,244.86044
2842,244.85777
2843,244.85672
2844,244.8572
2845,244.85323
2846,244.85503
2847,244.86221
2848,244.86061
2849,244.86339
2850,244.86963
2851,244.86917
2852,244.86946
2853,244.86436
2854,244.86514
2855,244.86464
2856,244.86331
2857,244.86166
2858,244.85803
2859,244.85759
2860,244.85547
2861,244.85635
2862,244.85751
2863,244.85854
2864,244.86168
2865,244.85948
2866,244.85837
2867,244.85886
2868,244.85625
2869,244.85626
2870,244.8568
2871,244.85762
2872,244.86026
2873,244.86562
2874,244.86438
2875,244.8627
2876,244.86533
2877,244.86908
2878,244.87271
2879,244.86942
2880,244.86957
2881,244.86806
2882,244.87108
2883,244.8713
2884,244.8734
2885,244.87366
2886,244.87483
2887,244.87616
2888,244.8779
2889,244.87572
2890,244.88203
2891,244.88232
2892,244.88057
2893,244.87965
2894,244.882
2895,244.8868
2896,244.88712
2897,244.88974
2898,244.89087
2899,244.8928
2900,244.8936
2901,244.89667
2902,244.89238
2903,244.89267
2904,244.89001
2905,244.89023
2906,244.89346
2907,244.89388
2908,244.89368
2909,244.89189
2910,244.89287
2911,244.89215
2912,244.89297
2913,244.89105
2914,244.88962
2915,244.88777
2916,244.88902
2917,244.8857
2918,244.88815
2919,244.8873
2920,244.88864
2921,244.88797
2922,244.88795
2923,244.89058
2924,244.88843
2925,244.88495
2926,244.88695
2927,244.89047
2928,244.89352
2929,244.89076
2930,244.8926
2931,244.89415
2932,244.8947
2933,244.89172
2934,244.89268
2935,244.89354
2936,244.89375
2937,244.89532
2938,244.89767
2939,244.89671
2940,244.89801
2941,244.89915
2942,244.90239
2943,244.90094
2944,244.90263
2945,244.90836
2946,244.91055
2947,244.91594
2948,244.91786
2949,244.91846
2950,244.92113
2951,244.91978
2952,244.91888
2953,244.92009
2954,244.91904
2955,244.9224
2956,244.92444
2957,244.92589
2958,244.92581
2959,244.92348
2960,244.92412
2961,244.92595
2962,244.92755
2963,244.92685
2964,244.92542
2965,244.92688
2966,244.92715
2967,244.92743
2968,244.9279
2969,244.92944
2970,244.9308
2971,244.92726
2972,244.92851
2973,244.92863
2974,244.92615
2975,244.92581
2976,244.9261
2977,244.92755
2978,244.92825
2979,244.92924
2980,244.93132
2981,244.9335
2982,244.93382
2983,244.93097
2984,244.93167
2985,244.9291
2986,244.92596
2987,244.92549
2988,244.92865
2989,244.92995
2990,244.92735
2991,244.93315
2992,244.93417
2993,244.9307
2994,244.93324
2995,244.93605
2996,244.93489
2997,244.93774
2998,244.93694
2999,244.93736
3000,244.94218
3001,244.94078
3002,244.9422
3003,244.94142
3004,244.93839
3005,244.9388
3006,244.9415
3007,244.94391
3008,244.94427
3009,244.94254
3010,244.94234
3011,244.94359
3012,244.94548
3013,244.94286
3014,244.94226
3015,244.94038
3016,244.93872
3017,244.94055
3018,244.94113
3019,244.94127
3020,244.94194
3021,244.9432
3022,244.94241
3023,244.94339
3024,244.94478
3025,244.94304
3026,244.9458
3027,244.94543
3028,244.94623
3029,244.9458
3030,244.9462
3031,244.9473
3032,244.94923
3033,244.94771
3034,244.94394
3035,244.94273
3036,244.9424
3037,244.94615
3038,244.94687
3039,244.94623
3040,244.95149
3041,244.9533
3042,244.95355
3043,244.95421
3044,244.95401
3045,244.95395
3046,244.95468
3047,244.9544
3048,244.9547
3049,244.9521
3050,244.95598
3051,244.95564
3052,244.95769
3053,244.95561
3054,244.95316
3055,244.94867
3056,244.94836
3057,244.95067
3058,244.95064
3059,244.95221
3060,244.95006
3061,244.9495
3062,244.95016
3063,244.95323
3064,244.95058
3065,244.94981
3066,244.95378
3067,244.95357
3068,244.9552
3069,244.959
3070,244.95865
3071,244.95926
3072,244.96004
3073,244.95914
3074,244.9609
3075,244.96085
3076,244.96179
3077,244.95819
3078,244.95721
3079,244.96106
3080,244.96362
3081,244.96498
3082,244.96231
3083,244.96048
3084,244.9613
3085,244.96013
3086,244.96176
3087,244.95818
3088,244.95789
3089,244.95901
3090,244.9584
3091,244.96255
3092,244.96149
3093,244.96611
3094,244.96568
3095,244.96791
3096,244.97089
3097,244.96925
3098,244.97134
3099,244.97258
3100,244.97226
3101,244.97273
3102,244.97003
3103,244.9707
3104,244.96687
3105,244.96793
3106,244.97015
3107,244.97185
3108,244.9713
3109,244.97377
3110,244.97289
3111,244.97131
3112,244.97244
3113,244.97313
3114,244.97472
3115,244.97656
3116,244.97606
3117,244.97928
3118,244.98376
3119,244.98138
3120,244.98047
3121,244.98294
3122,244.98508
3123,244.98468
3124,244.9865
3125,244.98595
3126,244.99014
3127,244.99124
3128,244.99225
3129,244.99449
3130,244.99828
3131,244.99963
3132,244.9978
3133,244.99988
3134,244.99933
3135,245.00107
3136,245.00047
3137,245.00311
3138,245.00429
3139,245.0089
3140,245.00772
3141,245.00835
3142,245.0115
3143,245.00984
3144,245.0185
3145,245.02293
3146,245.02118
3147,245.02359
3148,245.02429
3149,245.02586
3150,245.02983
3151,245.0303
3152,245.02898
3153,245.0312
3154,245.03381
3155,245.03494
3156,245.03291
3157,245.0353
3158,245.03416
3159,245.03609
3160,245.03473
3161,245.03613
3162,245.03387
3163,245.0317
3164,245.03197
3165,245.03816
3166,245.0411
3167,245.03853
3168,245.04034
3169,245.03835
3170,245.04237
3171,245.03992
3172,245.04189
3173,245.0444
3174,245.04445
3175,245.04701
3176,245.04846
3177,245.04787
3178,245.04874
3179,245.04982
3180,245.05005
3181,245.05202
3182,245.05388
3183,245.05554
3184,245.05615
3185,245.05727
3186,245.05954
3187,245.05792
3188,245.05873
3189,245.06137
3190,245.0625
3191,245.06322
3192,245.064
3193,245.06218
3194,245.06104
3195,245.06184
3196,245.06091
3197,245.0591
3198,245.06
3199,245.0596
3200,245.06264
3201,245.06383
3202,245.06503
3203,245.06532
3204,245.06653
3205,245.06683
3206,245.06775
3207,245.06696
3208,245.06516
3209,245.06328
3210,245.06076
3211,245.06581
3212,245.0689
3213,245.0675
3214,245.06781
3215,245.06755
3216,245.07236
3217,245.07324
3218,245.07018
3219,245.06937
3220,245.07
3221,245.06958
3222,245.07083
3223,245.07184
3224,245.07315
3225,245.07248
3226,245.07353
3227,245.07384
3228,245.07184
3229,245.07556
3230,245.07306
3231,245.07587
3232,245.07661
3233,245.07574
3234,245.07745
3235,245.08023
3236,245.07913
3237,245.07922
3238,245.08167
3239,245.07968
3240,245.08122
3241,245.07985
3242,245.08118
3243,245.08171
3244,245.0787
3245,245.08078
3246,245.08327
3247,245.08377
3248,245.08449
3249,245.08525
3250,245.08536
3251,245.08597
3252,245.08292
3253,245.08267
3254,245.08456
3255,245.08406
3256,245.08224
3257,245.08348
3258,245.08543
3259,245.0867
3260,245.08841
3261,245.09128
3262,245.09369
3263,245.09418
3264,245.0952
3265,245.09778
3266,245.1001
3267,245.10088
3268,245.09833
3269,245.09807
3270,245.09764
3271,245.09856
3272,245.097
3273,245.09995
3274,245.09792
3275,245.09608
3276,245.09796
3277,245.09946
3278,245.10014
3279,245.09671
3280,245.09619
3281,245.10101
3282,245.09923
3283,245.09955
3284,245.099
3285,245.09785
3286,245.0948
3287,245.09903
3288,245.09656
3289,245.0997
3290,245.09875
3291,245.09918
3292,245.1029
3293,245.10352
3294,245.1038
3295,245.10431
3296,245.10095
3297,245.09612
3298,245.09659
3299,245.09953
3300,245.10675
3301,245.10727
3302,245.10828
3303,245.10873
3304,245.1103
3305,245.10591
3306,245.10878
3307,245.11072
3308,245.10806
3309,245.10732
3310,245.10686
3311,245.1099
3312,245.11012
3313,245.11038
3314,245.11456
3315,245.11378
3316,245.11325
3317,245.11438
3318,245.11407
3319,245.11516
3320,245.1181
3321,245.12224
3322,245.12453
3323,245.12265
3324,245.118
3325,245.12201
3326,245.12585
3327,245.12459
3328,245.12622
3329,245.12743
3330,245.12718
3331,245.132
3332,245.13118
3333,245.13269
3334,245.13525
3335,245.1377
3336,245.1367
3337,245.13596
3338,245.13577
3339,245.13487
3340,245.13737
3341,245.13838
3342,245.1383
3343,245.1405
3344,245.1463
3345,245.14557
3346,245.14569
3347,245.14632
3348,245.14565
3349,245.1457
3350,245.14647
3351,245.14546
3352,245.15086
3353,245.15451
3354,245.15161
3355,245.15414
3356,245.15488
3357,245.15628
3358,245.15784
3359,245.16101
3360,245.1653
3361,245.16348
3362,245.1646
3363,245.16635
3364,245.16446
3365,245.16159
3366,245.16275
3367,245.16528
3368,245.16467
3369,245.16183
3370,245.16562
3371,245.16742
3372,245.1647
3373,245.15883
3374,245.1633
3375,245.16455
3376,245.16745
3377,245.16795
3378,245.16922
3379,245.16837
3380,245.17197
3381,245.1712
3382,245.17404
3383,245.17697
3384,245.17914
3385,245.1814
3386,245.18098
3387,245.17941
3388,245.18015
3389,245.18095
3390,245.18
3391,245.17867
3392,245.18234
3393,245.18436
3394,245.1887
3395,245.183
3396,245.18092
3397,245.18233
3398,245.18388
3399,245.18454
3400,245.18436
3401,245.18282
3402,245.18591
3403,245.18596
3404,245.1836
3405,245.1815
3406,245.18451
3407,245.1834
3408,245.18459
3409,245.18456
3410,245.18661
3411,245.1886
3412,245.18755
3413,245.18825
3414,245.19069
3415,245.18782
3416,245.18651
3417,245.1856
3418,245.18651
3419,245.1879
3420,245.19221
3421,245.19708
3422,245.19571
3423,245.19586
3424,245.19873
3425,245.20126
3426,245.20398
3427,245.20755
3428,245.21048
3429,245.20872
3430,245.20683
3431,245.20842
3432,245.21097
3433,245.21188
3434,245.2113
3435,245.21057
3436,245.21222
3437,245.21178
3438,245.20988
3439,245.20874
3440,245.21082
3441,245.21318
3442,245.21107
3443,245.20857
3444,245.21313
3445,245.20795
3446,245.206
3447,245.21033
3448,245.20723
3449,245.20724
3450,245.20886
3451,245.20883
3452,245.21268
3453,245.21594
3454,245.21674
3455,245.2158
3456,245.21887
3457,245.21889
3458,245.21898
3459,245.22176
3460,245.22375
3461,245.22777
3462,245.22734
3463,245.2266
3464,245.22786
3465,245.22867
3466,245.23022
3467,245.2321
3468,245.23251
3469,245.23256
3470,245.23007
3471,245.22998
3472,245.23135
3473,245.23384
3474,245.22916
3475,245.23032
3476,245.23044
3477,245.23476
3478,245.23567
3479,245.23793
3480,245.23857
3481,245.23848
3482,245.23807
3483,245.2406
3484,245.24127
3485,245.24185
3486,245.246
3487,245.24364
3488,245.244
3489,245.24231
3490,245.23929
3491,245.23923
3492,245.23962
3493,245.2312
3494,245.2291
3495,245.22961
3496,245.23137
3497,245.23288
3498,245.23553
3499,245.236
3500,245.24059
3501,245.24176
3502,245.24457
3503,245.24403
3504,245.24792
3505,245.24811
3506,245.24466
3507,245.24728
3508,245.24454
3509,245.25092
3510,245.25339
3511,245.25438
3512,245.25311
3513,245.2546
3514,245.25545
3515,245.25218
3516,245.25177
3517,245.254
3518,245.25314
3519,245.25531
3520,245.25822
3521,245.25781
3522,245.25879
3523,245.26012
3524,245.25703
3525,245.25623
3526,245.25659
3527,245.25804
3528,245.25635
3529,245.25848
3530,245.25862
3531,245.2582
3532,245.26009
3533,245.2591
3534,245.26201
3535,245.26204
3536,245.26018
3537,245.26056
3538,245.2603
3539,245.26273
3540,245.26302
3541,245.26752
3542,245.26701
3543,245.26363
3544,245.26332
3545,245.26408
3546,245.26627
3547,245.26721
3548,245.26732
3549,245.27002
3550,245.27338
3551,245.2771
3552,245.2772
3553,245.27702
3554,245.27637
3555,245.27481
3556,245.2784
3557,245.27876
3558,245.27945
3559,245.28067
3560,245.28152
3561,245.28027
3562,245.27867
3563,245.28151
3564,245.28062
3565,245.28275
3566,245.28712
3567,245.28645
3568,245.28854
3569,245.29
3570,245.29375
3571,245.29202
3572,245.29587
3573,245.29642
3574,245.29544
3575,245.29236
3576,245.29463
3577,245.29517
3578,245.30026
3579,245.29807
3580,245.30092
3581,245.3005
3582,245.30098
3583,245.3041
3584,245.30418
3585,245.30257
3586,245.30652
3587,245.30698
3588,245.30568
3589,245.3054
3590,245.30493
3591,245.30482
3592,245.30624
3593,245.3052
3594,245.30446
3595,245.30434
3596,245.30597
3597,245.3042
3598,245.3071
3599,245.3106
3600,245.31262
3601,245.31183
3602,245.31178
3603,245.3107
3604,245.30974
3605,245.3106
3606,245.30876
3607,245.30928
3608,245.31009
3609,245.31035
3610,245.30856
3611,245.31111
3612,245.31154
3613,245.31181
3614,245.31361
3615,245.31415
3616,245.31906
3617,245.31749
3618,245.32007
3619,245.323
3620,245.32158
3621,245.32089
3622,245.31952
