Итерация,Значение
812,0.3944
813,0.39033332
814,0.37196666
815,0.38003334
816,0.3887278
817,0.3934446
818,0.42023998
819,0.43710908
820,0.44033334
821,0.3652
822,0.39592543
823,0.3591
824,0.4106
825,0.40086666
826,0.3776164
827,0.38133332
828,0.40357855
829,0.3904
830,0.3890866
831,0.3974313
832,0.39433333
833,0.44066668
834,0.3886
835,0.40746668
836,0.44743717
837,0.4138473
838,0.39856666
839,0.4095427
840,0.39084074
841,0.41893333
842,0.4071
843,0.3911571
844,0.4215
845,0.40883332
846,0.38468143
847,0.40816668
848,0.38185582
849,0.39793333
850,0.28273332
851,0.41543335
852,0.40606484
853,0.3719
854,0.42693582
855,0.3832
856,0.42935243
857,0.40136665
858,0.38587114
859,0.38386667
860,0.41233334
861,0.4289611
862,0.4299
863,0.38280082
864,0.39387956
865,0.3896
866,0.38774383
867,0.40885317
868,0.39374137
869,0.42026302
870,0.4001
871,0.41326666
872,0.38285044
873,0.3933
874,0.3973
875,0.36993334
876,0.4157478
877,0.41279998
878,0.43496665
879,0.36685377
880,0.39326668
881,0.40813443
882,0.39192754
883,0.35386667
884,0.3919
885,0.42158103
886,0.38071388
887,0.38897064
888,0.40166667
889,0.3692669
890,0.41178912
891,0.3909
892,0.38036665
893,0.3877904
894,0.42879003
895,0.38976666
896,0.35956666
897,0.40303335
898,0.34332243
899,0.41818783
900,0.28936404
901,0.38136667
902,0.38296884
903,0.39873335
904,0.3946
905,0.3803
906,0.39733332
907,0.4226
908,0.4159
909,0.40419722
910,0.42601588
911,0.43556666
912,0.41126665
913,0.40343332
914,0.42719954
915,0.40846962
916,0.36903334
917,0.39616668
918,0.38013333
919,0.3834
920,0.403
921,0.3774
922,0.41054276
923,0.39473334
924,0.36023825
925,0.41620043
926,0.37703332
927,0.37984103
928,0.43326667
929,0.36196667
930,0.36099294
931,0.31754908
932,0.38476667
933,0.35016668
934,0.3921746
935,0.38026667
936,0.42090002
937,0.3798
938,0.41796666
939,0.38583332
940,0.36653334
941,0.39963335
942,0.39511535
943,0.38263333
944,0.41047013
945,0.42333642
946,0.36783335
947,0.3711
948,0.4209
949,0.37873334
950,0.3117
951,0.39396667
952,0.40134954
953,0.42053333
954,0.39182612
955,0.36587384
956,0.4062183
957,0.38743332
958,0.3641
959,0.41133332
960,0.35376427
961,0.3905
962,0.39593333
963,0.42012545
964,0.43426666
965,0.36003855
966,0.39066666
967,0.37404522
968,0.39836666
969,0.4278
970,0.4167
971,0.3941
972,0.3834
973,0.37068295
974,0.36159632
975,0.44779998
976,0.41206667
977,0.3797
978,0.41386667
979,0.36493334
980,0.42143333
981,0.3853
982,0.42281368
983,0.3986
984,0.38333333
985,0.40825853
986,0.39066666
987,0.35843334
988,0.3807239
989,0.39226666
990,0.42503464
991,0.41586667
992,0.35713333
993,0.41693333
994,0.398
995,0.397
996,0.34129146
997,0.41053334
998,0.39246884
999,0.4175703
1000,0.30526668
1001,0.396
1002,0.446
1003,0.36386666
1004,0.37270468
1005,0.38613334
1006,0.35063332
1007,0.3896
1008,0.4051
1009,0.40357673
1010,0.44243333
1011,0.40233335
1012,0.3707809
1013,0.40259317
1014,0.42809004
1015,0.36429998
1016,0.37854162
1017,0.38787708
1018,0.36111382
1019,0.37026668
1020,0.3917166
1021,0.395
1022,0.37079033
1023,0.36663333
1024,0.40893334
1025,0.4328
1026,0.3404
1027,0.41936666
1028,0.38407913
1029,0.36606666
1030,0.3783
1031,0.39636666
1032,0.42284262
1033,0.4231203
1034,0.33746666
1035,0.3729669
1036,0.37096667
1037,0.40126202
1038,0.41251114
1039,0.36989212
1040,0.39379734
1041,0.4193
1042,0.40376666
1043,0.4095
1044,0.3846
1045,0.3575559
1046,0.39846668
1047,0.41763332
1048,0.3391
1049,0.36563334
1050,0.29066667
1051,0.43956667
1052,0.3726
1053,0.38680837
1054,0.3864
1055,0.37263358
1056,0.35607174
1057,0.41313332
1058,0.37846667
1059,0.37240002
1060,0.39547688
1061,0.4416
1062,0.4201
1063,0.40333334
1064,0.37123334
1065,0.37456667
1066,0.4032173
1067,0.3755157
1068,0.342
1069,0.4426
1070,0.37403333
1071,0.372
1072,0.36431378
1073,0.37328905
1074,0.36273333
1075,0.3948
1076,0.40536666
1077,0.41376668
1078,0.3916778
1079,0.38816667
1080,0.37783334
1081,0.38596717
1082,0.3513
1083,0.42296666
1084,0.37712654
1085,0.42786568
1086,0.36876667
1087,0.40750176
1088,0.4196
1089,0.40317488
1090,0.38594845
1091,0.3878165
1092,0.39389458
1093,0.35838225
1094,0.35962263
1095,0.37998912
1096,0.3926
1097,0.36706668
1098,0.3923
1099,0.38743332
1100,0.2763
1101,0.3250782
1102,0.37492985
1103,0.39246666
1104,0.38826665
1105,0.3742
1106,0.38374636
1107,0.40745917
1108,0.39976406
1109,0.41443333
1110,0.3911585
1111,0.39826667
1112,0.43206668
1113,0.36786667
1114,0.39075682
1115,0.36663333
1116,0.39755893
1117,0.41383332
1118,0.38933334
1119,0.3934
1120,0.3349
1121,0.4062
1122,0.3901
1123,0.4150395
1124,0.4107936
1125,0.42306668
1126,0.3381
1127,0.34809244
1128,0.38833332
1129,0.35503334
1130,0.3673333
1131,0.3934118
1132,0.39733332
1133,0.39323333
1134,0.40746668
1135,0.3693071
1136,0.39256665
1137,0.36606666
1138,0.36409998
1139,0.4126
1140,0.3737
1141,0.41896665
1142,0.37126666
1143,0.36111224
1144,0.37043422
1145,0.40326667
1146,0.4108398
1147,0.38573334
1148,0.40326667
1149,0.39523333
1150,0.30563334
1151,0.39136666
1152,0.40667033
1153,0.43391392
1154,0.41123334
1155,0.38565883
1156,0.39726666
1157,0.36921895
1158,0.36792734
1159,0.3834333
1160,0.38446668
1161,0.4217782
1162,0.37150002
1163,0.39013332
1164,0.41546667
1165,0.37080175
1166,0.3132
1167,0.3808577
1168,0.38813335
1169,0.35878813
1170,0.3454023
1171,0.45656666
1172,0.38106668
1173,0.4405662
1174,0.43813333
1175,0.37713334
1176,0.41606668
1177,0.39743334
1178,0.36566666
1179,0.40126666
1180,0.38973334
1181,0.4112475
1182,0.37923333
1183,0.3758
1184,0.37606665
1185,0.39970002
1186,0.37840942
1187,0.37423334
1188,0.37925878
1189,0.38043335
1190,0.36963335
1191,0.39733332
1192,0.33706668
1193,0.3855
1194,0.34566668
1195,0.36424768
1196,0.40658727
1197,0.37546667
1198,0.38796666
1199,0.3933211
1200,0.29933333
1201,0.39876667
1202,0.41663334
1203,0.3852158
1204,0.34053335
1205,0.3592
1206,0.40236667
1207,0.35389107
1208,0.3597
1209,0.3112
1210,0.4245
1211,0.3814
1212,0.39303333
1213,0.38876668
1214,0.38436666
1215,0.4289
1216,0.4179
1217,0.38586667
1218,0.42152864
1219,0.395
1220,0.39626667
1221,0.3719
1222,0.3899
1223,0.37840423
1224,0.3698
1225,0.39198318
1226,0.3973
1227,0.38113335
1228,0.39469948
1229,0.34876665
1230,0.41137916
